rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
132,Indiana St.,MVC,15-16,104.63613487575591,134,101.23732218428651,145,0.5938120428614184,132,15,16,8,10,8-10,0.6260385433366881,0.4922237481637893,0.6965971972435967,0.6260385433366881,0.4922237481637893,0.6965971972435967,0.7530847518741218,0.7904671788992466,106.06604589019042,99.22613778644167,106.06604589019042,99.22613778644167,105.90239359819644,100.02604555827332,104.37988234098941,106.48391995669868,0.44287407254713707,7,0.04276575352572215,1183.0,1219.0,1165.3750000000002,1.015123887160785,1.0460152311487716,0,0.4444444444444444,-5.545012534254297,139,71,64.4664883947042
133,Boise St.,WAC,25-9,106.6099077295855,109,103.15532559846142,181,0.5935876737547878,133,25,9,12,4,12-4,0.4403740189524042,0.40242647198393094,0.4158671604560667,0.4403740189524042,0.40242647198393094,0.4158671604560667,0.8692817598335346,0.8917372282170944,102.43831032084172,104.4434464794814,102.43831032084172,104.4434464794814,106.31413549543716,103.14246918016076,153.75347633738755,141.14552328574743,0.7278871997172696,3,0.11494620573063463,1298.0,1211.0,1186.1875,1.0942620791401023,1.0209178565783235,0,0.75,-2.2786219398609604,82,4,71.23973337296789
134,Iowa,B10,13-19,97.71450506993861,237,94.588940244247,40,0.5923910539964596,134,13,19,6,12,6-12,0.6301912942924855,0.4219209913276139,0.7812219451284775,0.6301912942924855,0.4219209913276139,0.7812219451284775,0.7294398765636854,0.8771068872733788,105.7881144127484,99.7165491212233,105.7881144127484,99.7165491212233,100.71506860824711,94.61695454983777,115.33876547028837,107.65488253035791,0.6884417889961398,12,-0.031095744436623662,997.0,1083.0,1066.15,0.9351404586596632,1.0158045303193735,0,0.3333333333333333,-7.537781969146116,172,237,59.397302239790136
135,Robert Morris,NEC,26-8,102.38678436301959,176,99.61052216426076,107,0.5783815915012406,135,26,8,16,2,16-2,0.35177759795295466,0.4290253385893944,0.2773510857832233,0.35177759795295466,0.4290253385893944,0.2773510857832233,0.9065890881658922,0.8709807789957082,98.81378352351867,105.13078905063279,98.81378352351867,105.13078905063279,102.51658583323353,100.12586530254141,116.43661230195346,104.57405217069538,0.7748134402295291,1,0.07619435576545786,1344.0,1179.0,1244.0874999999999,1.0803098656645937,0.9476825384066636,0,0.8888888888888888,-2.8683155294954736,91,18,68.9983319377555
136,Cal St. Northridge,BW,20-10,101.00762137142368,189,98.39541007311516,88,0.5747653853743244,136,20,10,12,4,12-4,0.40574481161801607,0.4191472450916136,0.3772239068974382,0.40574481161801607,0.4191472450916136,0.3772239068974382,0.8777660452938688,0.845150669752109,101.19271370378004,104.9803988682768,101.19271370378004,104.9803988682768,102.15618207272254,95.73345010820064,97.97068246380847,105.13657622209956,0.3075054647343021,2,0.029845010775915837,1251.0,1092.0,1182.1999999999998,1.058196582642531,0.9237015733378449,0,0.75,-4.648274923807789,125,103,72.35768751551183
137,Sam Houston St.,Slnd,23-8,96.3108970355949,261,93.85203859738162,33,0.57380993925339,137,23,8,10,6,10-6,0.3358269131210992,0.3225916792261838,0.34442611199897494,0.3358269131210992,0.3225916792261838,0.34442611199897494,0.923064617503318,0.9162417812714083,98.68120834897842,103.45971015750786,98.68120834897842,103.45971015750786,96.30066439554507,93.62695448977762,0,0,0,0,0.03216770476493014,1125.0,1028.0,1142.9375000000002,0.9843057909990702,0.8994367583529281,0,0.625,-4.244672209122864,115,99,67.12937870948289
138,Georgia Southern,SC,20-12,104.85532057154998,131,102.25595599260586,160,0.5716725203990441,138,20,12,13,7,13-7,0.4519880926350228,0.4705735134865344,0.44409701200049845,0.4519880926350228,0.4705735134865344,0.44409701200049845,0.8544071942306474,0.8290066844895921,102.61148270453391,103.12017936606381,102.61148270453391,103.12017936606381,106.29612979982076,102.28104469268439,92.03123854702504,95.01636038431701,0.4092439416387757,4,0.03275101613356168,1527.0,1446.0,1413.3875,1.0803831221091174,1.0230739977536238,0,0.65,-5.335706609905849,135,98,68.90376422805538
139,UMBC,AE,24-9,111.11927288036011,50,108.42331146977958,280,0.5701472476564675,139,24,9,13,3,13-3,0.40046982382366736,0.5016018921066234,0.3027262636681876,0.40046982382366736,0.5016018921066234,0.3027262636681876,0.8727126404110881,0.8086236531680916,100.15911109570612,103.2060085536527,100.15911109570612,103.2060085536527,109.91646606484458,109.28553074677106,111.09758225927919,110.4573508710334,0.5166098136715024,3,0.09148663079382469,1173.0,1063.0,1032.9875,1.1355413303645978,1.0290540785827516,0,0.8125,-2.8453122575239176,90,10,64.36534136718844
140,St. John's,BE,11-19,96.96665227006739,252,94.83404521355368,43,0.5635899226261629,140,11,19,5,13,5-13,0.6785255507082472,0.4990247247611623,0.7981927680063038,0.6785255507082472,0.4990247247611623,0.7981927680063038,0.6883716239918873,0.8138545911474316,107.72851058184287,98.53052830158762,107.72851058184287,98.53052830158762,96.52502076050187,93.44698981577669,101.52979856053639,101.24514204795604,0.5080711839417739,13,-0.009778473969508095,1062.0,1205.0,1181.4875,0.8988668944868228,1.0199007606936172,0,0.2777777777777778,-6.99948522383594,162,183,64.38124963892946
141,Brown,Ivy,19-10,106.95056281026152,101,104.61243777247084,206,0.5632097027509166,141,19,10,11,3,11-3,0.3966618116856093,0.501576985904593,0.2668538129166137,0.3966618116856093,0.501576985904593,0.2668538129166137,0.8752850888508605,0.8160077044314997,101.1717078433909,105.40103617111875,101.1717078433909,105.40103617111875,105.2534175486983,102.55893672028843,102.2422061010966,111.57288665186944,0.26808991103274193,2,0.025701451303473122,975.0,857.0,885.3625000000001,1.1012438407996723,0.9679650990413531,0,0.7857142857142857,-4.228125948022466,114,110,61.41183268975445
142,Air Force,MWC,16-14,99.4612898841566,214,97.29815117691003,72,0.5628823227190362,142,16,14,8,8,8-8,0.5012523209852393,0.2984805117922556,0.6528398776984472,0.5012523209852393,0.2984805117922556,0.6528398776984472,0.8081511600293326,0.8847204603934805,102.46021830319656,100.77301010042426,102.46021830319656,100.77301010042426,98.67783615342606,96.48827316580292,105.01317488203343,107.01080617582674,0.44603451423799073,7,-0.009451352113160949,885.0,928.0,931.9000000000001,0.9496727116643415,0.9958150016096147,0,0.5,-6.175340549204031,146,181,56.849547575584914
143,La Salle,A10,15-17,107.2828837145598,94,105.08297582650579,215,0.5592864361085125,143,15,17,8,8,8-8,0.559201646111625,0.42253299843359005,0.6527801574776837,0.559201646111625,0.42253299843359005,0.6527801574776837,0.8031774007222819,0.8514705548344976,104.36443881819403,101.46622594394395,104.36443881819403,101.46622594394395,110.98008802317274,105.66428671662541,106.39871320546982,103.77748789195343,0.5712274259280065,5,-0.011721133010645257,1227.0,1256.0,1141.8375,1.0745837301717625,1.0999813896460748,0,0.5,-8.120537918920741,179,187,68.86845544488563
144,Richmond,A10,16-15,100.12659629802468,204,98.09571808259378,83,0.5586423100584931,144,16,15,9,7,9-7,0.5912335317365198,0.4840017756098368,0.6509401654227175,0.5912335317365198,0.4840017756098368,0.6509401654227175,0.7871983738320547,0.8347776798483824,105.62258556888042,101.22860400503666,105.62258556888042,101.22860400503666,104.54898622612812,99.50543663941453,103.19574940433466,102.11872879412127,0.5301265830958513,5,0.05405100807684948,1083.0,1105.0,1057.4125,1.0241982197108508,1.045003723712364,0,0.5625,-5.422581228061305,137,49,62.4700047618181
145,Belmont,ASun,25-9,106.62458207357966,108,104.70293964199713,209,0.5520975422298445,145,25,9,14,2,14-2,0.3725568968749876,0.47107860923531436,0.2740561284816588,0.3725568968749876,0.47107860923531436,0.2740561284816588,0.8888016091485469,0.8403866624102811,100.18133975874113,104.68832043568305,100.18133975874113,104.68832043568305,108.59309146601345,108.27460955493787,94.04912183201918,95.80949593877827,0.4468854765752204,2,0.07727542672387488,1322.0,1188.0,1174.1499999999999,1.1259208789336967,1.011795767150705,0,0.875,-3.397042778902093,98,16,69.53642187584363
146,Niagara,MAAC,19-10,105.78820151925179,121,103.9605305627037,193,0.5499375450713906,146,19,10,12,6,12-6,0.44384093523689677,0.4896572184897462,0.41367942920236467,0.44384093523689677,0.4896572184897462,0.41367942920236467,0.8895695881184665,0.8648049140348597,101.70658747775843,103.97364963617348,101.70658747775843,103.97364963617348,107.05603408024874,105.59366587103828,0,0,0,0,0.06844442603360112,1418.0,1351.0,1294.125,1.0957210470395053,1.04394861392833,0,0.6666666666666666,-5.0229843060985395,131,27,69.52964059273086
147,Oakland,Sum,16-14,110.68871818609352,52,108.79002912363853,284,0.5495804537240022,147,17,14,11,7,11-7,0.4812320108430041,0.5708028680176469,0.4283995990902354,0.465708397590004,0.5189116981978609,0.4283995990902354,0.8479037889087684,0.7810046748621077,103.77927677941744,103.25361219929543,100.31996755343685,99.81182512598558,111.62924730580232,110.51624373986057,113.81202839312606,105.87524895412157,0.6966291371918341,2,-0.019098075712403406,1380.0,1315.0,1203.2499999999998,1.1468938292125495,1.0928734676916687,0,0.6111111111111112,-7.335676813879989,168,205,67.59253484884087
148,Wichita St.,MVC,11-20,103.54073272595988,153,101.79616600822736,157,0.5486989849239103,148,11,20,4,14,4-14,0.6142280152602345,0.485036563486738,0.7014898704646866,0.6142280152602345,0.485036563486738,0.7014898704646866,0.7942373118361162,0.8767010041971409,105.23425372613876,100.42102038980963,105.23425372613876,100.42102038980963,103.63818119837237,102.59027761599809,117.77779601396668,118.94731736758789,0.47162288404676334,5,-0.07849036053986791,1107.0,1198.0,1117.6375,0.9904821554394873,1.071903904441288,0,0.2222222222222222,-10.888590020789419,222,316,60.962994412371756
149,Green Bay,Horz,15-15,105.86500018973551,120,104.10467970870424,195,0.5480585190301727,149,15,15,9,10,9-10,0.5602143254216333,0.5553528014307397,0.5630288919426769,0.5602143254216333,0.5553528014307397,0.5630288919426769,0.7893676685905082,0.727822353506853,103.92228511347652,100.69462805276667,103.92228511347652,100.69462805276667,103.48435075377436,101.36194344825782,108.79949822184687,105.68146566138358,0.582826593420065,6,0.0215732431385397,1263.0,1274.0,1248.9624999999996,1.0112393286427739,1.0200466387101297,0,0.47368421052631576,-6.463117747753961,152,123,65.68702945423051
150,Pacific,BW,21-10,106.07310978701872,116,104.3773211119503,201,0.5462017575672254,150,21,10,11,5,11-5,0.389393475283598,0.39135595444070137,0.3807073425315109,0.389393475283598,0.39135595444070137,0.3807073425315109,0.8978082334813567,0.8868914258177428,100.13919048019805,104.64375572628255,100.13919048019805,104.64375572628255,107.34733807990102,103.95593110658051,93.42508243662353,95.84498884628141,0.42700487338972626,1,0.04038653904606848,1147.0,1047.0,1039.4750000000004,1.103441641213112,1.0072392313427447,0,0.6875,-5.186982700970925,134,78,63.87526710875804
151,Northeastern,CAA,14-17,101.50735625950466,182,100.14087472855195,118,0.5388871289441537,151,14,17,9,9,9-9,0.511596399478942,0.605942589631561,0.45043428614579284,0.511596399478942,0.605942589631561,0.45043428614579284,0.8216042280402632,0.7047861680417375,102.4263759083856,101.46320203685548,102.4263759083856,101.46320203685548,100.89055674662593,99.43305156615685,100.74236482227454,95.94524203718291,0.6367003092184719,4,-0.0482289585609722,1132.0,1099.0,1128.225,1.0033459637926834,0.9740964789824725,0,0.5,-9.182621887685173,189,266,61.9317824961117
152,Fordham,A10,12-17,102.54958489488001,174,101.21654920715362,144,0.5375461578126293,152,12,17,6,10,6-10,0.5973808337813109,0.4582861046071332,0.6874942788525459,0.5973808337813109,0.4582861046071332,0.6874942788525459,0.7659880706934329,0.8124371523674526,105.71711124790497,100.41381107929011,105.71711124790497,100.41381107929011,101.46047283074473,99.02926909025712,101.10621626900377,102.10327262551739,0.47181704780986006,8,-0.02559528315948395,1003.0,1064.0,1017.6125,0.9856404083086637,1.0455846405188616,0,0.375,-7.844196226817867,176,224,61.8531722620635
153,Saint Louis,A10,16-15,99.6492334680585,211,98.4846027234662,93,0.5337475039014455,153,16,15,7,9,7-9,0.5936079711426646,0.479207402586392,0.6823860829287273,0.5936079711426646,0.479207402586392,0.6823860829287273,0.7858392812566011,0.8281132612086048,105.75984818776986,100.84474764779154,105.75984818776986,100.84474764779154,98.68761257595759,98.14243431485525,101.98449444912697,105.50621769418377,0.4036174857415845,6,0.07526815327328157,963.0,1035.0,1000.7625,0.9622662719676246,1.0342114137969798,0,0.4375,-5.690568673090849,141,20,59.116051498865254
154,Marist,MAAC,18-14,104.46703015374628,139,103.43237161575672,186,0.5285852113330017,154,18,14,11,7,11-7,0.4934704129451073,0.5959739966418203,0.4159925701828528,0.4934704129451073,0.5959739966418203,0.4159925701828528,0.8659556578662246,0.8110236039539732,102.45260462670053,102.64877207290674,102.45260462670053,102.64877207290674,105.57845641529391,104.49659231319094,101.81379134846247,117.34143389783316,0.16351045807896294,1,0.037303113613881056,1320.0,1265.0,1218.675,1.0831435780663425,1.0380125956469117,0,0.6111111111111112,-7.481225000350696,170,90,63.70274256829157
155,American,Pat,21-12,106.18756331357912,113,105.24500789092772,219,0.5256109375760618,155,21,12,10,4,10-4,0.4105592287847211,0.44515627812378306,0.3597431372649451,0.4105592287847211,0.44515627812378306,0.3597431372649451,0.8705325695470146,0.8259931374420737,99.16914771702221,102.58237993571169,99.16914771702221,102.58237993571169,110.49443141648756,108.05027218736373,99.11456901148573,94.14029293061877,0.6438556446975511,4,0.03579652158980684,962.0,888.0,867.7,1.108678114555722,1.0233951826668202,0,0.7142857142857143,-5.686453187084983,140,93,61.00718849838854
156,Appalachian St.,SC,18-13,104.60602434723697,136,103.69347172906609,191,0.5251694127179356,156,18,13,13,7,13-7,0.4605714172840241,0.46437535357092097,0.448632320452646,0.4605714172840241,0.46437535357092097,0.448632320452646,0.8548991260501659,0.8448451624747844,102.3569534962449,103.13008836435536,102.3569534962449,103.13008836435536,106.45946693762419,104.66295920129589,123.78075520458039,108.97943320244819,0.8122285556866577,3,0.031689059984430834,1439.0,1381.0,1329.5875,1.0822905600421182,1.0386680079347916,0,0.65,-6.55144079395589,157,100,65.63405178084402
157,Northern Arizona,BSky,21-11,104.4354268497248,141,103.60112929609319,190,0.5230432498302199,157,21,11,11,5,11-5,0.3849016499934499,0.42652533067628673,0.3262919262999051,0.3849016499934499,0.42652533067628673,0.3262919262999051,0.8765461922524587,0.8192098591214975,101.38434577805714,104.45079255058828,101.38434577805714,104.45079255058828,104.07673958494257,103.80351010224979,101.35543971364548,103.91104521179133,0.42889302056883843,2,0.028263439940824586,1180.0,1085.0,1086.275,1.0862810982486018,0.9988262640675702,0,0.6875,-5.526405867615365,138,107,66.41892488877191
158,Santa Clara,WCC,15-16,98.93746789668756,222,98.29707774269967,86,0.518660757482572,158,15,16,6,8,6-8,0.4586326085161836,0.43519900230536873,0.4660718677194754,0.4586326085161836,0.43519900230536873,0.4660718677194754,0.8239091149702855,0.8315995716018956,102.46889005757372,102.50239592683519,102.46889005757372,102.50239592683519,98.98602385818145,97.7842686902231,93.9072991784509,103.01139776576062,0.2565243318774774,6,-0.06524828225091805,890.0,872.0,896.2249999999999,0.9930541995592626,0.9729699573209853,0,0.42857142857142855,-8.576441744825974,185,299,60.0486985704277
159,UNC Wilmington,CAA,20-13,106.8588822534085,103,106.45941340050675,242,0.5107660412328371,159,20,13,12,6,12-6,0.45594662775065314,0.4109800517779012,0.47863713122173734,0.45594662775065314,0.4109800517779012,0.47863713122173734,0.8638035524628765,0.8538047066365702,100.84514465077761,102.64321896318756,100.84514465077761,102.64321896318756,108.57354639906222,107.75766854984687,102.8544782908635,107.49063333562039,0.37589274623602476,3,0.052420248632946476,1298.0,1276.0,1204.5750000000005,1.0775584749808018,1.0592947720150256,0,0.6666666666666666,-6.477482978657306,153,53,67.15239258718988
160,UC Irvine,BW,18-16,103.16822118274817,161,103.13604159018482,180,0.5008968911150726,160,18,16,9,7,9-7,0.4408102826644153,0.4874581195150718,0.3862273636222185,0.4408102826644153,0.4874581195150718,0.3862273636222185,0.8676872513509968,0.8213561155699581,101.287310846864,103.62135251793575,101.287310846864,103.62135251793575,105.37997296780888,106.10021773697994,135.17632947444793,140.75793109215613,0.38572743496909645,2,-0.033632069457002256,1095.0,1047.0,1014.8875,1.078937320638987,1.0316414380904286,0,0.5625,-9.459539989247894,195,244,62.980014873314445
161,Milwaukee,Horz,14-16,99.61235268504953,212,99.64006083012967,108,0.49920040266208493,161,14,16,9,10,9-10,0.5520383294694827,0.5509019629962972,0.5526962258486956,0.5520383294694827,0.5509019629962972,0.5526962258486956,0.8106794984890222,0.7730193685020609,104.00699130934045,100.29417406591594,104.00699130934045,100.29417406591594,99.472906142272,97.64219389273241,115.03559918460618,123.15400873632878,0.3134086340498065,5,0.013845075127573991,1227.0,1239.0,1256.6999999999998,0.9763666746240154,0.9859154929577466,0,0.47368421052631576,-8.057141732310459,178,140,67.72272260794553
