rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
145,Montana St.,BSky,15-13,109.96680496610327,158,108.38273061216493,157,0.541619103,145,17.14897883417265,13.85102116582735,11.14897883417265,6.851021165827351,6-Sep,0.4502263354464739,0.44773986116438663,0.45238128,0.43917642443590177,0.44773986116438663,0.43299172013199627,0.8703392961003108,0.8198786176591593,111.3887435039791,110.87296389778376,110.81765800332246,111.09673953225338,110.17630903977609,108.6402055934888,104.84225877093434,92.30551912008463,0.8122290269928949,2,-0.03018752,1152,1112,1019.7,1.1297440423654015,1.0905168186721583,0.33604392167056224,0.6,-7.754508549,189,248,65.78769662761309
146,Portland St.,BSky,18-8,103.57896848002969,274,102.2089949,49,0.5382049051259682,146,19.472373940837894,9.527626059162106,13.472373940837894,4.527626059162106,3-Dec,0.39799366831929195,0.3731160196807423,0.41623727732089494,0.41051062070021715,0.3731160196807423,0.43336287687878516,0.8944476324422104,0.8745338457902835,110.2207843312356,112.43906994533063,110.22941456605464,112.11668142776279,103.65788506754608,100.83418457869008,0,0,0,0,0.072976117,1116,1033,1026.475,1.087215957524538,1.0063567062032686,0.5189908746682362,0.8,-4.228911936,100,41,66.92580786
147,Arkansas St.,SB,18-11,111.37213549864938,137,109.96188992646135,188,0.5365716033709461,147,19.658104069055078,11.341895930944924,10.658104069055076,7.341895930944924,7-Sep,0.4094047472250236,0.4698870368336666,0.3602628869180011,0.3986842602185988,0.4698870368336666,0.347260033,0.886831805,0.8214394666921773,108.15810473118333,110.3175343140846,107.68673807769447,110.42646058021293,111.32980933869959,112.19531918895038,102.12978565161369,110.30686134540095,0.2919877071171584,3,0.012474340221159452,1326,1259,1161.5874999999999,1.1415412097668063,1.0838615257137325,0.2432371986254393,0.5625,-6.349028554,149,147,71.61110878295337
148,Kent St.,MAC,20-7,110.55263522113106,151,109.23415121636671,172,0.5344396009353032,148,22.846161198014318,8.153838801985682,13.846161198014318,4.153838801985682,3-Nov,0.4254304135638399,0.3829776775103713,0.46485081132777534,0.41422080418352364,0.3829776775103713,0.43678528455857835,0.8878471933585845,0.8799523780147896,110.21661042532202,111.42744168667174,109.72650566982853,111.74764351590335,110.05060758764593,108.4798597550501,86.65445579274355,98.58415507849352,0.18493035215956719,2,0.13853848,1125,1087,1013.5749999999998,1.1099326640850458,1.0724416052092842,0.338555941,0.7857142857142857,-2.667921273,82,5,70.78731658101054
149,North Texas,Amer,16-12,103.39601264855082,280,102.19756072630895,48,0.5334683237535267,149,17.483981914037273,13.51601808596273,8.483981914037273,9.516018086,8-Jul,0.46902440905189907,0.3994918357899587,0.529285973,0.47283305744458254,0.3994918357899587,0.5258017175284778,0.8567670439000892,0.8610537403975619,109.56820675129394,109.36872133153733,109.73154183899915,109.53368931286299,103.66473625347065,102.16041529434689,92.35544331678373,96.47026790679759,0.3772381716040939,3,0.009484116,1051,1042,1017.6374999999998,1.0327842674822814,1.0239402537740603,0.5083804424429619,0.4666666666666667,-6.576203456,152,154,64.64203373369968
150,Troy,SB,18-11,111.28304637039987,139,110.06415816298085,191,0.5316214696804773,150,19.788658096421386,11.211341903578617,11.788658096421383,6.2113419035786155,6-Oct,0.425736024,0.48307494705261617,0.3791481482329776,0.40805412238708144,0.48307494705261605,0.3538724156841954,0.8876767720700347,0.8250223715424433,107.95259035453572,109.80408533730636,107.45741137355539,110.37748068182422,109.19002876137698,109.5618020443389,128.90639108366153,107.87094400321888,0.885819818,2,0.038417952838313285,1189,1128,1065.2124999999999,1.1162092070830938,1.0589436380065012,0.15166655529393802,0.625,-6.210364389,144,97,65.27110093777303
151,Merrimack,MAAC,20-9,108.16114117332566,194,106.98827020860526,125,0.5313050047075164,151,21.64224281609135,9.357757184,17.64224281609135,2.357757184,16-2,0.3868443661880805,0.514604011,0.30876902770101783,0.37187460819197554,0.514604011,0.29337343665576143,0.8890310726929258,0.785305076,106.31266082400717,110.91237154741187,105.80989776755807,111.12512607723788,109.90886559243864,104.833145,89.40312732340716,110.36713515927784,0.081469044,2,0.067735116,1313,1151,1161.9500000000003,1.1299969878221952,0.9905761865828993,0.15481311724845412,0.8888888888888888,-4.544560941,107,48,63.237830643831686
152,Harvard,Ivy,15-10,108.47648677770272,188,107.31963733241031,133,0.530786157,152,16.69931811990905,11.300681880090949,9.699318119909051,4.300681880090948,3-Aug,0.40200717665894314,0.3730929148055929,0.43880714629047984,0.405637121,0.3730929148055929,0.438181326,0.8844533587000846,0.8697373146266235,108.35756101854253,112.06148481298455,108.32923172154807,111.90641602652425,110.7107953557948,104.74414425617442,106.58169256516335,107.4610224049292,0.47639528863686875,1,-0.005761069,788,724,690.5125,1.1411813689107728,1.048496587679441,0.4358866529980321,0.7272727272727273,-6.005825783,140,193,62.517586112702084
153,Middle Tennessee,CUSA,13-14,110.58448606049366,149,109.46992521825015,177,0.5290907219624224,153,15.321461467786916,15.678538532213084,9.321461467786916,10.678538532213084,9-Jul,0.48028984080339077,0.5070137570414385,0.46191714838973313,0.47491765652115014,0.5070137570414385,0.45726480123499175,0.8463891283987158,0.7506436499496111,111.28072668203168,107.93089326049055,110.78717045743919,108.2799124935864,109.45550654193444,109.52940175677091,109.84036142817965,93.68937748062163,0.8616422237837913,2,-0.060731788,1184,1180,1084.725,1.091520892392081,1.0878333218096754,0.43865541261602625,0.4375,-8.406953281,206,310,64.87520165616688
154,Toledo,MAC,14-13,114.10189177531802,96,112.97606626387983,252,0.5284771982382436,154,16.32487664307293,14.67512335692707,10.32487664307293,7.675123357,6-Aug,0.448695407,0.4651302192434394,0.43343450942991735,0.4464339897198744,0.4651302192434394,0.4329311572861887,0.8682533817440533,0.8443477573485624,110.05420986658842,110.29785490245207,109.93066254801316,110.55600011267369,114.4303331670469,113.06992858449514,116.7431945742971,116.69492464712306,0.5011889727478122,2,-0.051752004,1130,1085,973.2000000000002,1.1611179613645704,1.1148787505137687,0.4311694247831383,0.5714285714285714,-8.20877162,199,295,68.26896637762279
155,Navy,Pat,23-6,105.62417114363978,247,104.75724849493659,86,0.5236765459934044,155,24.54540258271674,6.454597417,16.54540258271674,1.4545974172832605,15-1,0.25493742716621753,0.29421134169994756,0.22302737160756192,0.2543743087561211,0.29421134169994756,0.2256031182966909,0.9342701510776331,0.8951289162397897,103.95110161389391,115.02514112351925,104.0690313884148,115.13259360894259,106.43075916085208,102.86086141341522,94.46972679981616,93.17901718371192,0.5394687239481425,1,0.04520639,1206,1004,1047.4875,1.1513263881430567,0.9584839914557454,0.2462090918097226,0.9375,-3.312395362,91,80,65.19397852367413
156,East Tennessee St.,SC,21-8,109.49875257398088,162,108.67763989741813,163,0.5216268783381122,156,22.25223869026272,8.747761309737282,14.252238690262718,3.747761309737282,13-3,0.3096608717871139,0.35539951226709704,0.27249822639712756,0.31424861922172687,0.35539951226709704,0.28452852980007065,0.9209570771510879,0.8840262294763369,106.6608947628957,114.61296190265442,106.94937716021242,114.70847598263734,108.52863375108122,107.6179104763293,108.88597382900811,108.8232442858614,0.5016567675273919,1,0.021358454,1259,1105,1075.65,1.1704550736763817,1.0272858271742666,0.3807709570236154,0.8125,-4.860319351,114,127,66.07367954669732
157,UC Davis,BW,17-11,109.18237618620483,169,108.5619588341435,162,0.5163776165839161,157,18.324769497919814,12.675230502080185,11.324769497919815,8.675230502080185,7-Oct,0.4453669184162364,0.44387910153178023,0.446329623,0.45590773671694634,0.44387910153178023,0.4625234860687879,0.8783871535524465,0.8600025056143558,108.39308546984941,109.38107802660969,108.06596559553421,108.7464049570347,108.02247641010378,106.7987638000829,104.4110150531608,89.40951011973173,0.8561584884794652,1,0.040745037445053645,1307,1280,1215.8625,1.0749570777945698,1.0527506194162581,0.554288708,0.5882352941176471,-6.333918774,146,93,68.43035587059758
158,Temple,Amer,15-12,111.48906807902563,136,110.93678567779715,207,0.5142733745524222,158,16.811023534884306,14.188976465115694,8.811023534884306,9.188976465115694,7-Jul,0.4496097162558029,0.4286997050676304,0.46902615521624896,0.4646170728677796,0.4286997050676304,0.49055739405677634,0.8682291953695239,0.8714039058954988,107.08712477158582,109.12731115633503,107.89014809595821,109.22454123162838,108.0643056609186,108.03296496566632,112.22263316634383,109.30164348344572,0.5752472034292071,1,-0.01263825,984,978,917.65,1.0723042554350788,1.0657658148531575,0.5659167299986222,0.5,-7.428231333,178,208,64.78211491940893
159,Richmond,A10,15-13,111.62110544633825,132,111.07275222880529,210,0.5141548352767009,159,16.36498796,14.635012044516602,6.364987955483399,11.635012044516602,10-May,0.483662481,0.31340591804994367,0.6312181691589461,0.48913317968371706,0.31340591804994367,0.6160473130858868,0.8534290715358307,0.9287578955914717,109.39729619626983,109.88430493623406,109.39289720805363,109.68394808997054,112.27716634511894,113.55236722302207,110.51781040798096,108.11413825367401,0.5628841592341666,3,-0.005882693,1107,1161,1002.75,1.1039640987284967,1.1578160059835452,0.5401930327205905,0.3333333333333333,-7.496816751,180,194,67.52806316630327
160,Central Arkansas,ASun,18-11,108.87523165801284,176,108.39034658173057,158,0.5128298362840369,160,19.047657405332767,11.952342594667233,14.047657405332767,3.9523425946672313,13-3,0.3496193762906656,0.4777811949692813,0.2454878986142903,0.3583655161249076,0.4777811949692813,0.2721208591817488,0.8624466994353779,0.7448743144299055,109.32355851120681,114.17905900975963,109.48634530132311,114.06736480935211,110.3596867459998,109.90492420288561,98.66715656,107.18092185484458,0.2785208527152027,4,-0.026641154,1328,1176,1102.825,1.2041801736449573,1.0663523224446307,0.4851845437214171,0.8125,-6.028574484,141,240,67.75049568119873
161,Winthrop,BSth,20-9,112.2565058605287,121,111.7997587737666,230,0.5117194597198262,161,21.43771405114774,9.562285949,13.43771405114774,2.5622859488522605,2-Dec,0.3596051997402142,0.39951978601967436,0.31683957158364967,0.3541923809714125,0.39951978601967436,0.311697939,0.8704858156545754,0.8032604768359406,107.58811106004087,111.40903543662687,107.32970533910542,111.55502367525672,109.58030345708445,110.24657681434383,113.74306406563777,104.17244651479996,0.7331738985036789,3,0.05104379,1130,1036,991.2625,1.139960404030214,1.0451318394471696,0.2757065088237885,0.8571428571428571,-4.119117388,98,68,68.87630888765378
162,Robert Morris,Horz,19-10,111.53233537532307,135,111.326913,219,0.5052999139774034,162,20.603184132559463,10.396815867440539,12.603184132559461,7.396815867440538,7-Nov,0.39334770493826043,0.362350886,0.4122902054439158,0.3842671635262975,0.362350886,0.39632111620480776,0.9054714974587225,0.8833796367026628,109.77732658834645,112.99607221869304,109.73393025832448,113.51371037414768,111.35052660389186,111.72778123189914,111.7839771132005,128.8074785331702,0.16381222673934565,1,0.053331799,1429,1370,1231.8125,1.1600791516566036,1.1121822517631539,0.2525993130528352,0.6111111111111112,-5.982132138,138,66,64.72439873362848
163,Penn,Ivy,13-11,107.71586450288376,206,107.53433568241003,135,0.5048490465493914,163,14.997618417760789,12.002381582239211,7.997618418,6.002381582,5-Jun,0.47245184018327024,0.47910931698925974,0.4645839130489188,0.45976653514177396,0.47910931698925974,0.44180538056910834,0.87646084,0.8536383539543289,110.27145250243882,110.38896936532379,109.49899078168045,110.23745001615569,105.38024522938659,105.33574527506347,107.56230141408881,116.78808557626672,0.27962055642474953,2,0.013356954975138002,811,796,746.4875,1.086421407,1.066327299519416,0.35828409480980367,0.5454545454545454,-6.602060759,157,142,68.79356948273387
164,Eastern Washington,BSky,17-Nov,112.77006719223695,111,112.58549144635913,247,0.5047093552876197,164,13.114736025193167,17.88526397480683,11.114736025193167,6.885263974806832,6-Sep,0.5143033944382338,0.5859562102722704,0.4522042873820687,0.4994673486292286,0.5859562102722706,0.43700317077592055,0.8446417800219221,0.760962095,110.49836549581106,109.01050282294892,110.27765916719439,109.54671416172535,112.94052886499392,108.95790499622574,116.35389058589604,111.32419069639289,0.6243802157971103,2,-0.07389843,1163,1107,1013.775,1.1471973564153781,1.0919582747651106,0.36099758774517926,0.6,-10.6853797,252,328,67.71279210533714
165,Fordham,A10,16-12,103.68429697988677,271,103.84349461059607,72,0.4955892037237532,165,17.10678549390773,13.893214506092272,8.106785493907728,9.893214506092272,8-Jul,0.3920085248635171,0.15621505440278854,0.5963628659294818,0.41373728895102624,0.15621505440278854,0.5997255694580867,0.8730327426939813,0.9783978712199186,108.13776083082074,111.0469481136089,108.40648828335547,110.39074750914665,103.72144673501539,102.80535505042354,105.15923792924167,111.11729117161347,0.3466558480268641,1,-0.045827021,984,1014,966.875,1.0177117000646412,1.0487394957983194,0.6165390871011119,0.4666666666666667,-7.612209455,183,283,63.612430671899574
166,Youngstown St.,Horz,15-14,108.66291751800424,183,108.85347366352354,166,0.49496285754753827,166,15.968210505557003,15.031789494442997,8.968210505557003,11.031789494442997,10-Aug,0.3645195569648509,0.31847934248640164,0.39265524359056997,0.3693520622117396,0.31847934248640164,0.3973320580606755,0.9093133892986998,0.8949366388985908,109.6094085,113.82478416274408,109.7318955297959,113.81978325514095,108.33043085103951,108.98291952254345,139.07856617874847,111.2332732,0.928853412,1,-0.110083141,1403,1352,1238.7125,1.1326276274761091,1.0914558462920168,0.43942338829162536,0.4444444444444444,-10.31626919,246,356,66.93342458384728
167,Appalachian St.,SB,19-11,106.83447523479376,222,107.07642684924565,129,0.4934966198283086,167,19.484000575118134,11.515999424881866,11.484000575118134,6.515999424881866,6-Nov,0.3554602577387173,0.36363636178669156,0.3492079428785016,0.3580297618268909,0.36363636178669156,0.3539805507448125,0.9132365609979557,0.8900784358210536,107.21970619683553,112.26805407044745,107.19481331806753,112.15338334832059,107.2477160225649,105.86225882197377,101.83987406684984,100.75381633966677,0.5307857179491012,1,0.003139298,1212,1104,1089.5875,1.1123475627244255,1.0132274828776944,0.43511488447209756,0.6470588235294118,-7.362333942,175,173,62.594022624445614
168,Montana,BSky,14-14,107.62744588767777,207,107.87123073188815,142,0.49349562420413357,168,16.71970209314539,14.280297906854612,9.719702093145388,8.280297906854612,7-Aug,0.42425243352261655,0.40852591231401714,0.43788208523673616,0.42576862976701446,0.40852591231401714,0.4382217034830682,0.8701449302367392,0.8224452520529322,111.63852262058693,111.18262054539214,111.19221959101124,111.0833844967152,107.42539431096336,106.48405371192646,106.06405141592523,107.8174627670627,0.4529993315148236,2,-0.069440398,1127,1098,1024.8250000000003,1.0996999487717412,1.0714024345619981,0.43991979471472825,0.5333333333333333,-9.06214941,225,320,68.89240259249226
169,New Mexico St.,CUSA,13-13,111.70529739448189,130,111.97648117481793,234,0.4930293540962371,169,15.042448734455904,14.957551265544096,8.042448734455903,11.957551265544096,10-Jun,0.42231210176519257,0.35874167960949443,0.4620436156125039,0.4302485905648011,0.35874167960949443,0.46600204604245443,0.8995439816144788,0.90662497,108.54144362520633,109.31160197090968,108.55774648879458,109.3195459,111.76806923011097,112.80586851232094,0,0,0,0,-0.072360362,1197,1198,1071.0749999999998,1.1175687977032422,1.1185024391382492,0.48183576776225645,0.375,-9.287788924,231,324,65.99145253836313
170,Cornell,Ivy,12-Dec,119.52408218545587,50,119.83383227326726,344,0.49255954193891094,170,13.74707701365283,13.25292298634717,6.747077014,7.252922986,6-May,0.40939898988862383,0.37645479694732986,0.44833303609197106,0.411230573,0.37645479694732986,0.4435223645468601,0.8781315939867009,0.8578395797921026,107.88480853456245,109.86953815418997,107.87619881131661,109.96782038782794,118.33725717501692,118.57261016489169,141.9574032800832,119.8130944747623,0.875482796,1,-0.063933226,908,896,763.6875,1.188968000654718,1.1732547671658893,0.42588323554812035,0.45454545454545453,-7.905586704,190,315,71.62652340566606
